shadow_rank,consolidated_decision,decision_reasons,evidence_tier,source_count,source_ids,source_kinds,source_lag_status,source_lag_required,canonical_key,canonical_expression,canonical_skeleton,blueprint_id,semantic_pair,motif,horizon_h,expression,skeleton_key,train_sortino,validation_sortino,test_sortino,recent_sortino,min_oos_sortino,min_oos_floor_sortino,stress_floor_sortino,recent_sharpe,recent_rankic,recent_avg_turnover,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,hard_reject,hard_reject_reasons,gate_pass,pareto_rank,source_file
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_last,6))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_last,6))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|39537d3da263,a7ls30_075ce708051f512a,basis_premium_like|positioning_like,spread_rank,4,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_last,6))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|39537d3da263,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_last,6))),sign(decay(global_long_short_account_ratio_last,6))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_last,6))),sign(decay(global_long_short_account_ratio_last,6))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|signed_spread|9c1b34b8bcf4,a7ls30_8da0e230f5479174,basis_premium_like|positioning_like,signed_spread,4,"Mul(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_last,6))),Sign(Decay(global_long_short_account_ratio_last,6))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|signed_spread|9c1b34b8bcf4,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(delta(mark_index_basis_bps,36)),csrank(zscore(mean(global_long_short_account_ratio_last,16))))|h=4","sub(csrank(delta(mark_index_basis_bps,36)),csrank(zscore(mean(global_long_short_account_ratio_last,16))))",basis_premium_like|positioning_like|spread_rank|f953fb4d68c7,a7ls30_4166527d4c266ce1,basis_premium_like|positioning_like,spread_rank,4,"Sub(CSRank(Delta(mark_index_basis_bps,36)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,16))))",basis_premium_like|positioning_like|spread_rank|f953fb4d68c7,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(zscore(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(zscore(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|signed_spread|7cf521db2b71,a7ls30_a3eeff096f11f622,basis_premium_like|positioning_like,signed_spread,4,"Mul(ZScore(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|signed_spread|7cf521db2b71,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|signed_spread|9c1b34b8bcf4,a7ls30_9dcbb1246086c2b0,basis_premium_like|positioning_like,signed_spread,4,"Mul(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|signed_spread|9c1b34b8bcf4,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3),sign(decay(liquidity_cycle_state,24)))|h=4","mul(clip(mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6))),-3,3),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|signed_spread|e5cd414b3a0d,a7ls30_408d5644854fdc92,basis_premium_like|positioning_like,signed_spread,4,"Mul(Clip(Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),-3,3),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|signed_spread|e5cd414b3a0d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(tsrank(mark_index_basis_bps,24),abs(zscore(mean(global_long_short_account_ratio_last,120))))|h=4","safediv(tsrank(mark_index_basis_bps,24),abs(zscore(mean(global_long_short_account_ratio_last,120))))",basis_premium_like|positioning_like|safe_div_abs|66babe34f110,a7ls30_ef01908a655344d6,basis_premium_like|positioning_like,safe_div_abs,4,"SafeDiv(TSRank(mark_index_basis_bps,24),Abs(ZScore(Mean(global_long_short_account_ratio_last,120))))",basis_premium_like|positioning_like|safe_div_abs|66babe34f110,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_last,6))),sign(decay(global_long_short_account_ratio_last,6)))|h=4","mul(sub(csrank(delta(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_last,6))),sign(decay(global_long_short_account_ratio_last,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,a7ls30_052a6b8cbbd99fad,basis_premium_like|positioning_like,signed_spread,4,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,96)),CSRank(Decay(global_long_short_account_ratio_last,6))),Sign(Decay(global_long_short_account_ratio_last,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(safediv(zscore(mean(open_interest_value_last,4)),abs(mean(account_position_divergence,168))))|h=8","csrank(safediv(zscore(mean(open_interest_value_last,4)),abs(mean(account_position_divergence,168))))",open_interest_like|positioning_like|safe_div_abs|0d9951c17e54,a7ls30_94d10a78c38addf9,open_interest_like|positioning_like,safe_div_abs,8,"CSRank(SafeDiv(ZScore(Mean(open_interest_value_last,4)),Abs(Mean(account_position_divergence,168))))",open_interest_like|positioning_like|safe_div_abs|0d9951c17e54,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_mean,3))),sign(decay(global_long_short_account_ratio_mean,6)))|h=4","mul(sub(csrank(delta(mark_index_basis_bps,96)),csrank(decay(global_long_short_account_ratio_mean,3))),sign(decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,a7ls30_2d00858f7d84d336,basis_premium_like|positioning_like,signed_spread,4,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,96)),CSRank(Decay(global_long_short_account_ratio_mean,3))),Sign(Decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,36)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))|h=4","mul(sub(csrank(delta(mark_index_basis_bps,36)),csrank(decay(global_long_short_account_ratio_mean,6))),sign(decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,a7ls30_0496a59ad9205de0,basis_premium_like|positioning_like,signed_spread,4,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,36)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))",basis_premium_like|positioning_like|signed_spread|39537d3da263,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"sub(csrank(delta(mark_index_basis_bps,36)),csrank(decay(top_long_short_account_ratio_last,4)))|h=4","sub(csrank(delta(mark_index_basis_bps,36)),csrank(decay(top_long_short_account_ratio_last,4)))",basis_premium_like|positioning_like|spread_rank|f6895cda2696,a7ls30_04bcfe8cf7818f39,basis_premium_like|positioning_like,spread_rank,4,"Sub(CSRank(Delta(mark_index_basis_bps,36)),CSRank(Decay(top_long_short_account_ratio_last,4)))",basis_premium_like|positioning_like|spread_rank|f6895cda2696,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(top_long_short_account_ratio_last,4))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(decay(top_long_short_account_ratio_last,4))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|39537d3da263,a7ls30_af29f90089308b6b,basis_premium_like|positioning_like,spread_rank,4,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(Decay(top_long_short_account_ratio_last,4))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|39537d3da263,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(zscore(sub(csrank(delta(mark_index_basis_bps,168)),csrank(top_long_short_account_ratio_mean))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(zscore(sub(csrank(delta(mark_index_basis_bps,168)),csrank(top_long_short_account_ratio_mean))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|b8205742f3cb,a7ls30_50bfed09bbb9f3e0,basis_premium_like|positioning_like,spread_rank,4,"Mul(ZScore(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(top_long_short_account_ratio_mean))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|b8205742f3cb,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(clip(sub(csrank(delta(mark_index_basis_bps,168)),csrank(top_long_short_account_ratio_mean)),-3,3),sign(decay(liquidity_cycle_state,24)))|h=4","mul(clip(sub(csrank(delta(mark_index_basis_bps,168)),csrank(top_long_short_account_ratio_mean)),-3,3),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|b73d093e3fea,a7ls30_1a0d1742a17d03af,basis_premium_like|positioning_like,spread_rank,4,"Mul(Clip(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(top_long_short_account_ratio_mean)),-3,3),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|b73d093e3fea,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(csrank(sub(csrank(delta(mark_index_basis_bps,168)),csrank(top_long_short_account_ratio_mean))),sign(decay(liquidity_cycle_state,24)))|h=4","mul(csrank(sub(csrank(delta(mark_index_basis_bps,168)),csrank(top_long_short_account_ratio_mean))),sign(decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|2797bd446c76,a7ls30_1499022443037295,basis_premium_like|positioning_like,spread_rank,4,"Mul(CSRank(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(top_long_short_account_ratio_mean))),Sign(Decay(liquidity_cycle_state,24)))",basis_premium_like|positioning_like|spread_rank|2797bd446c76,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(tsrank(mark_index_basis_bps,24),abs(zscore(mean(global_long_short_account_ratio_mean,168))))|h=4","safediv(tsrank(mark_index_basis_bps,24),abs(zscore(mean(global_long_short_account_ratio_mean,168))))",basis_premium_like|positioning_like|safe_div_abs|66babe34f110,a7ls30_a3ae5f0ed5f34ed6,basis_premium_like|positioning_like,safe_div_abs,4,"SafeDiv(TSRank(mark_index_basis_bps,24),Abs(ZScore(Mean(global_long_short_account_ratio_mean,168))))",basis_premium_like|positioning_like|safe_div_abs|66babe34f110,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(tsrank(mark_index_basis_bps,24),abs(abs(zscore(mean(global_long_short_account_ratio_mean,168)))))|h=4","safediv(tsrank(mark_index_basis_bps,24),abs(abs(zscore(mean(global_long_short_account_ratio_mean,168)))))",basis_premium_like|positioning_like|safe_div_abs|a29287105611,a7ls30_8182110a3360f81f,basis_premium_like|positioning_like,safe_div_abs,4,"SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Abs(ZScore(Mean(global_long_short_account_ratio_mean,168)))))",basis_premium_like|positioning_like|safe_div_abs|a29287105611,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(tsrank(mark_index_basis_bps,48),abs(abs(zscore(mean(global_long_short_account_ratio_mean,168)))))|h=4","safediv(tsrank(mark_index_basis_bps,48),abs(abs(zscore(mean(global_long_short_account_ratio_mean,168)))))",basis_premium_like|positioning_like|safe_div_abs|a29287105611,a7ls30_ecdb1136b498a559,basis_premium_like|positioning_like,safe_div_abs,4,"SafeDiv(TSRank(mark_index_basis_bps,48),Abs(Abs(ZScore(Mean(global_long_short_account_ratio_mean,168)))))",basis_premium_like|positioning_like|safe_div_abs|a29287105611,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"safediv(abs(zscore(mean(open_interest_mean,240))),abs(decay(account_position_divergence,504)))|h=8","safediv(abs(zscore(mean(open_interest_mean,240))),abs(decay(account_position_divergence,504)))",open_interest_like|positioning_like|safe_div_abs|cc4d01d2849f,a7ls30_b9ee01f39f150efc,open_interest_like|positioning_like,safe_div_abs,8,"SafeDiv(Abs(ZScore(Mean(open_interest_mean,240))),Abs(Decay(account_position_divergence,504)))",open_interest_like|positioning_like|safe_div_abs|cc4d01d2849f,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(sub(delta(mark_index_basis_bps,168),zscore(mean(global_long_short_account_ratio_mean,24))))|h=1","zscore(sub(delta(mark_index_basis_bps,168),zscore(mean(global_long_short_account_ratio_mean,24))))",basis_premium_like|positioning_like|sub|85c776d0988d,a7ls30_28b8c535dc54bced,basis_premium_like|positioning_like,sub,1,"ZScore(Sub(Delta(mark_index_basis_bps,168),ZScore(Mean(global_long_short_account_ratio_mean,24))))",basis_premium_like|positioning_like|sub|85c776d0988d,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(sub(delta(mark_index_basis_bps,168),zscore(mean(global_long_short_account_ratio_mean,24))))|h=1","csrank(sub(delta(mark_index_basis_bps,168),zscore(mean(global_long_short_account_ratio_mean,24))))",basis_premium_like|positioning_like|sub|038dfebf59b8,a7ls30_32fc0b77ae2a435f,basis_premium_like|positioning_like,sub,1,"CSRank(Sub(Delta(mark_index_basis_bps,168),ZScore(Mean(global_long_short_account_ratio_mean,24))))",basis_premium_like|positioning_like|sub|038dfebf59b8,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(safediv(tsrank(mark_index_basis_bps,8),abs(zscore(mean(top_long_short_account_ratio_last,120)))))|h=4","neg(safediv(tsrank(mark_index_basis_bps,8),abs(zscore(mean(top_long_short_account_ratio_last,120)))))",basis_premium_like|positioning_like|safe_div_abs|0bc4be4adf0e,a7ls30_29ad9ac3ddcbd09d,basis_premium_like|positioning_like,safe_div_abs,4,"Neg(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(ZScore(Mean(top_long_short_account_ratio_last,120)))))",basis_premium_like|positioning_like|safe_div_abs|0bc4be4adf0e,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"abs(safediv(abs(zscore(mean(open_interest_last,168))),abs(decay(account_position_divergence,504))))|h=8","abs(safediv(abs(zscore(mean(open_interest_last,168))),abs(decay(account_position_divergence,504))))",open_interest_like|positioning_like|safe_div_abs|7d1fe1656fea,a7ls30_fd7259df305195e9,open_interest_like|positioning_like,safe_div_abs,8,"Abs(SafeDiv(Abs(ZScore(Mean(open_interest_last,168))),Abs(Decay(account_position_divergence,504))))",open_interest_like|positioning_like|safe_div_abs|7d1fe1656fea,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(safediv(abs(zscore(mean(open_interest_last,168))),abs(decay(account_position_divergence,504))))|h=8","zscore(safediv(abs(zscore(mean(open_interest_last,168))),abs(decay(account_position_divergence,504))))",open_interest_like|positioning_like|safe_div_abs|ede788b53b6e,a7ls30_2b62bbedf9f09bc7,open_interest_like|positioning_like,safe_div_abs,8,"ZScore(SafeDiv(Abs(ZScore(Mean(open_interest_last,168))),Abs(Decay(account_position_divergence,504))))",open_interest_like|positioning_like|safe_div_abs|ede788b53b6e,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS30_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(zscore(mean(global_long_short_account_ratio_mean,3)))),sign(decay(account_position_divergence,24)))|h=4","mul(sub(csrank(delta(mark_index_basis_bps,168)),csrank(zscore(mean(global_long_short_account_ratio_mean,3)))),sign(decay(account_position_divergence,24)))",basis_premium_like|positioning_like|spread_rank|90e2ba11b92c,a7ls30_6d1b0c8a5225cc55,basis_premium_like|positioning_like,spread_rank,4,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,3)))),Sign(Decay(account_position_divergence,24)))",basis_premium_like|positioning_like|spread_rank|90e2ba11b92c,,,,,,,,,,,,,,,,,,,runtime/a7ls30_productive_numeric_acceptance_20260610/a7ls30_selected_top240.csv
