cell_id,ordinal,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,regime_fold_target,expression,bucketed_expression,max_window,horizon_bucket
C0301,1,H03_basis_premium_residual,P9_price_basis,TSRankMul,H72,same_symbol_zscore,FundingCore_and_Core4,F4_basis_dislocation,"ResidualizeVsFundingCore(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Mul(TSRank(ret_6,96),ZScore(TSMean(ret_12,36))),6)))),-4.0,4.0))","ResidualizeVsFundingCore(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Mul(TSRank(ret_6,HGT72_LE144),ZScore(TSMean(ret_12,H48))),H6)))),-4.0,4.0))",96,HGT72_LE144
C0302,0,H13_symbol_tier_relative,P12_liquidity_flow,AbsZScore,H6,same_symbol_zscore,none,F11_cross_symbol_crowding,"CrossSymbolZScore(Decay(TSMean(Abs(ZScore(Delta(quote_volume_mean_12,3))),4),4))","CrossSymbolZScore(Decay(TSMean(Abs(ZScore(Delta(quote_volume_mean_12,H6))),H6),H6))",4,H6
C0302,1,H13_symbol_tier_relative,P12_liquidity_flow,AbsZScore,H6,same_symbol_zscore,none,F11_cross_symbol_crowding,"CrossSymbolZScore(Decay(Rank(TSMean(Abs(ZScore(Delta(quote_volume_mean_12,3))),6)),10))","CrossSymbolZScore(Decay(Rank(TSMean(Abs(ZScore(Delta(quote_volume_mean_12,H6))),H6)),H12))",10,H12
C0303,0,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,RollingMaxRank,ensemble_6_12_24_48,cross_symbol_rank,none,F10_volatility_compression,"Sub(Decay(cross_symbol_rank(TSMean(Rank(RollingMax(ret_6,3)),4)),4),Rank(TSMean(ret_6,4)))","Sub(Decay(cross_symbol_rank(TSMean(Rank(RollingMax(ret_6,H6)),H6)),H6),Rank(TSMean(ret_6,H6)))",4,H6
C0303,1,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,RollingMaxRank,ensemble_6_12_24_48,cross_symbol_rank,none,F10_volatility_compression,"Sub(Decay(cross_symbol_rank(Rank(TSMean(Rank(RollingMax(ret_6,20)),6))),10),Rank(TSMean(ret_12,10)))","Sub(Decay(cross_symbol_rank(Rank(TSMean(Rank(RollingMax(ret_6,H24)),H6))),H12),Rank(TSMean(ret_12,H12)))",20,H24
C0304,0,H04_basis_compression_expansion,P2_liquidity,DeltaRank,spread_12_vs_48,cross_symbol_rank,none,F11_cross_symbol_crowding,"HorizonSpread(TSMean(cross_symbol_rank(TSMean(Rank(Delta(quote_asset_volume,3)),4)),4),4,8)","HorizonSpread(TSMean(cross_symbol_rank(TSMean(Rank(Delta(quote_asset_volume,H6)),H6)),H6),H6,H12)",8,H12
C0304,1,H04_basis_compression_expansion,P2_liquidity,DeltaRank,spread_12_vs_48,cross_symbol_rank,none,F11_cross_symbol_crowding,"HorizonSpread(TSMean(cross_symbol_rank(Rank(TSMean(Rank(Delta(quote_asset_volume,20)),6))),10),10,12)","HorizonSpread(TSMean(cross_symbol_rank(Rank(TSMean(Rank(Delta(quote_asset_volume,H24)),H6))),H12),H12,H12)",20,H24
C0305,0,H05_volatility_structure_ex_liquidity_mul,P4_taker_flow,MulRankZScore,H6,same_symbol_rank,Core4,F2_low_liquidity,"Sub(Clip(ResidualizeVsCore4(TSMean(Mul(Rank(TSMean(taker_buy_ratio,3)),ZScore(Decay(taker_buy_ratio,8))),4)),-4.0,4.0),Rank(TSMean(taker_buy_ratio,4)))","Sub(Clip(ResidualizeVsCore4(TSMean(Mul(Rank(TSMean(taker_buy_ratio,H6)),ZScore(Decay(taker_buy_ratio,H12))),H6)),-4.0,4.0),Rank(TSMean(taker_buy_ratio,H6)))",8,H12
C0305,1,H05_volatility_structure_ex_liquidity_mul,P4_taker_flow,MulRankZScore,H6,same_symbol_rank,Core4,F2_low_liquidity,"Sub(Clip(ResidualizeVsCore4(Rank(TSMean(Mul(Rank(TSMean(taker_buy_ratio,3)),ZScore(Decay(taker_imbalance,8))),6))),-4.0,4.0),Rank(TSMean(taker_imbalance,10)))","Sub(Clip(ResidualizeVsCore4(Rank(TSMean(Mul(Rank(TSMean(taker_buy_ratio,H6)),ZScore(Decay(taker_imbalance,H12))),H6))),-4.0,4.0),Rank(TSMean(taker_imbalance,H12)))",10,H12
C0306,0,H15_placebo_null_adversarial,P13_trade_size_volatility,ResidualizeVsFundingCore,H72,cross_symbol_zscore,FundingCore_and_Core4,F10_volatility_compression,"Neg(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(avg_trade_size_quote,24)),ZScore(TSMean(avg_trade_size_quote,48)))),4)))),4))","Neg(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(avg_trade_size_quote,H24)),ZScore(TSMean(avg_trade_size_quote,H48)))),H6)))),H6))",48,H48
C0306,1,H15_placebo_null_adversarial,P13_trade_size_volatility,ResidualizeVsFundingCore,H72,cross_symbol_zscore,FundingCore_and_Core4,F10_volatility_compression,"Neg(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(avg_trade_size_quote,96)),ZScore(TSMean(number_of_trades,36)))),6))))),10))","Neg(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(avg_trade_size_quote,HGT72_LE144)),ZScore(TSMean(number_of_trades,H48)))),H6))))),H12))",96,HGT72_LE144
C0307,0,H09_trend_reversal_horizon_mix,P6_funding_observable,RollingMaxRank,mixed_6_24,same_symbol_zscore,FundingCore_and_Core4,F1_high_realized_vol,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Rank(RollingMax(latest_known_funding_rate,3)),4))),-4.0,4.0),Neg(Rank(Delta(latest_known_funding_rate,4))))","Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Rank(RollingMax(latest_known_funding_rate,H6)),H6))),-4.0,4.0),Neg(Rank(Delta(latest_known_funding_rate,H6))))",4,H6
C0307,1,H09_trend_reversal_horizon_mix,P6_funding_observable,RollingMaxRank,mixed_6_24,same_symbol_zscore,FundingCore_and_Core4,F1_high_realized_vol,"Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(RollingMax(latest_known_funding_rate,20)),6)))),-4.0,4.0),Neg(Rank(Delta(latest_known_funding_rate,10))))","Add(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(RollingMax(latest_known_funding_rate,H24)),H6)))),-4.0,4.0),Neg(Rank(Delta(latest_known_funding_rate,H12))))",20,H24
C0308,0,H03_basis_premium_residual,P15_open_ast_diverse,TSMeanRank,mixed_12_48,cross_symbol_rank,FundingCore,F3_high_liquidity_high_vol,"ResidualizeVsFundingCore(Decay(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(Rank(TSMean(mark_index_ratio,3)),4))),4))","ResidualizeVsFundingCore(Decay(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(Rank(TSMean(mark_index_ratio,H6)),H6))),H6))",4,H6
C0308,1,H03_basis_premium_residual,P15_open_ast_diverse,TSMeanRank,mixed_12_48,cross_symbol_rank,FundingCore,F3_high_liquidity_high_vol,"ResidualizeVsFundingCore(Decay(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(TSMean(mark_index_ratio,20)),6)))),10))","ResidualizeVsFundingCore(Decay(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(Rank(TSMean(mark_index_ratio,H24)),H6)))),H12))",20,H24
C0309,0,H00_low_turnover_robust,P0_price_return,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,Core4,F9_liquidity_shock,"TSMean(Clip(Decay(ResidualizeVsCore4(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_3,3)),ZScore(TSMean(ret_3,8)))),4)),4),-3.0,3.0),8)","TSMean(Clip(Decay(ResidualizeVsCore4(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_3,H6)),ZScore(TSMean(ret_3,H12)))),H6)),H6),-3.0,3.0),H12)",8,H12
C0309,1,H00_low_turnover_robust,P0_price_return,ResidualizeVsFundingCore,spread_12_vs_48,same_symbol_rank,Core4,F9_liquidity_shock,"TSMean(Clip(Decay(ResidualizeVsCore4(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_3,20)),ZScore(TSMean(ret_6,3)))),6))),10),-3.0,3.0),12)","TSMean(Clip(Decay(ResidualizeVsCore4(Rank(TSMean(ResidualizeVsFundingCore(Mul(Rank(TSMean(ret_3,H24)),ZScore(TSMean(ret_6,H6)))),H6))),H12),-3.0,3.0),H12)",20,H24
C0310,0,H06_liquidity_structure_ex_realized_vol_mul,P8_regime_state,Rank,H48,same_symbol_zscore,FundingCore_and_Core4,F9_liquidity_shock,"Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Rank(TSMean(realized_vol_24,12)),4))),4),ZScore(TSStd(realized_vol_24,4)))","Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Rank(TSMean(realized_vol_24,H12)),H6))),H6),ZScore(TSStd(realized_vol_24,H6)))",12,H12
C0310,1,H06_liquidity_structure_ex_realized_vol_mul,P8_regime_state,Rank,H48,same_symbol_zscore,FundingCore_and_Core4,F9_liquidity_shock,"Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(TSMean(realized_vol_24,60)),6)))),10),ZScore(TSStd(realized_vol_24,10)))","Sub(Decay(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Rank(TSMean(realized_vol_24,H72)),H6)))),H12),ZScore(TSStd(realized_vol_24,H12)))",60,H72
C0311,0,H06_liquidity_structure_ex_realized_vol_mul,P13_trade_size_volatility,ResidualizeVsCore4,H72,cross_symbol_zscore,FundingCore_and_Core4,F3_high_liquidity_high_vol,"Sub(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,24)),ZScore(TSMean(avg_trade_size_quote,48)))),4)))),-4.0,4.0),ZScore(TSStd(avg_trade_size_quote,4)))","Sub(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,H24)),ZScore(TSMean(avg_trade_size_quote,H48)))),H6)))),-4.0,4.0),ZScore(TSStd(avg_trade_size_quote,H6)))",48,H48
C0311,1,H06_liquidity_structure_ex_realized_vol_mul,P13_trade_size_volatility,ResidualizeVsCore4,H72,cross_symbol_zscore,FundingCore_and_Core4,F3_high_liquidity_high_vol,"Sub(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,96)),ZScore(TSMean(number_of_trades,36)))),6))))),-4.0,4.0),ZScore(TSStd(avg_trade_size_quote,10)))","Sub(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(ResidualizeVsCore4(Mul(Rank(TSMean(avg_trade_size_quote,HGT72_LE144)),ZScore(TSMean(number_of_trades,H48)))),H6))))),-4.0,4.0),ZScore(TSStd(avg_trade_size_quote,H12)))",96,HGT72_LE144
C0312,0,H15_placebo_null_adversarial,P3_trade_size,WinsorZScore,H72,cross_symbol_zscore,FundingCore,F7_trend_reversal,"Neg(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(WinsorZScore(TSMean(avg_trade_size_quote,24),1.5),4))),-4.0,4.0))","Neg(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(WinsorZScore(TSMean(avg_trade_size_quote,H24),1.5),H6))),-4.0,4.0))",24,H24
C0312,1,H15_placebo_null_adversarial,P3_trade_size,WinsorZScore,H72,cross_symbol_zscore,FundingCore,F7_trend_reversal,"Neg(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(WinsorZScore(TSMean(avg_trade_size_quote,96),2.0),6)))),-4.0,4.0))","Neg(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(WinsorZScore(TSMean(avg_trade_size_quote,HGT72_LE144),2.0),H6)))),-4.0,4.0))",96,HGT72_LE144
C0313,0,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,TSRankMul,ensemble_6_12_24_48,cross_symbol_zscore,Core4,F9_liquidity_shock,"Sub(Clip(ResidualizeVsCore4(cross_symbol_zscore(TSMean(Mul(TSRank(avg_trade_size_quote,3),ZScore(TSMean(avg_trade_size_quote,8))),4))),-4.0,4.0),Rank(TSMean(avg_trade_size_quote,4)))","Sub(Clip(ResidualizeVsCore4(cross_symbol_zscore(TSMean(Mul(TSRank(avg_trade_size_quote,H6),ZScore(TSMean(avg_trade_size_quote,H12))),H6))),-4.0,4.0),Rank(TSMean(avg_trade_size_quote,H6)))",8,H12
C0313,1,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,TSRankMul,ensemble_6_12_24_48,cross_symbol_zscore,Core4,F9_liquidity_shock,"Sub(Clip(ResidualizeVsCore4(cross_symbol_zscore(Rank(TSMean(Mul(TSRank(avg_trade_size_quote,20),ZScore(TSMean(number_of_trades,3))),6)))),-4.0,4.0),Rank(TSMean(number_of_trades,10)))","Sub(Clip(ResidualizeVsCore4(cross_symbol_zscore(Rank(TSMean(Mul(TSRank(avg_trade_size_quote,H24),ZScore(TSMean(number_of_trades,H6))),H6)))),-4.0,4.0),Rank(TSMean(number_of_trades,H12)))",20,H24
C0314,0,H05_volatility_structure_ex_liquidity_mul,P12_liquidity_flow,ClipRank,ensemble_6_12_24_48,same_symbol_zscore,Core4,F10_volatility_compression,"Sub(Decay(ResidualizeVsCore4(TSMean(Clip(Rank(TSMean(quote_volume_mean_12,3)),-1.5,1.5),4)),4),Rank(TSMean(quote_volume_mean_12,4)))","Sub(Decay(ResidualizeVsCore4(TSMean(Clip(Rank(TSMean(quote_volume_mean_12,H6)),-1.5,1.5),H6)),H6),Rank(TSMean(quote_volume_mean_12,H6)))",4,H6
C0314,1,H05_volatility_structure_ex_liquidity_mul,P12_liquidity_flow,ClipRank,ensemble_6_12_24_48,same_symbol_zscore,Core4,F10_volatility_compression,"Sub(Decay(ResidualizeVsCore4(Rank(TSMean(Clip(Rank(TSMean(quote_volume_mean_12,20)),-2.0,2.0),6))),10),Rank(TSMean(quote_volume_mean_24,10)))","Sub(Decay(ResidualizeVsCore4(Rank(TSMean(Clip(Rank(TSMean(quote_volume_mean_12,H24)),-2.0,2.0),H6))),H12),Rank(TSMean(quote_volume_mean_24,H12)))",20,H24
C0315,0,H07_taker_flow_lag_stable,P13_trade_size_volatility,MulRankZScore,H12,same_symbol_zscore,FundingCore_and_Core4,F3_high_liquidity_high_vol,"Decay(Rank(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Mul(Rank(TSMean(avg_trade_size_quote,3)),ZScore(Decay(avg_trade_size_quote,6))),4))),4)),8)","Decay(Rank(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(TSMean(Mul(Rank(TSMean(avg_trade_size_quote,H6)),ZScore(Decay(avg_trade_size_quote,H6))),H6))),H6)),H12)",8,H12
C0315,1,H07_taker_flow_lag_stable,P13_trade_size_volatility,MulRankZScore,H12,same_symbol_zscore,FundingCore_and_Core4,F3_high_liquidity_high_vol,"Decay(Rank(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Mul(Rank(TSMean(avg_trade_size_quote,20)),ZScore(Decay(number_of_trades,3))),6)))),10)),12)","Decay(Rank(TSMean(ResidualizeVsCore4(ResidualizeVsFundingCore(Rank(TSMean(Mul(Rank(TSMean(avg_trade_size_quote,H24)),ZScore(Decay(number_of_trades,H6))),H6)))),H12)),H12)",20,H24
C0316,0,H07_taker_flow_lag_stable,P1_range_volatility,RollingMaxRank,H72,cross_symbol_zscore,FundingCore,F9_liquidity_shock,"Decay(Rank(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Rank(RollingMax(hl_range,24)),4))),4)),8)","Decay(Rank(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Rank(RollingMax(hl_range,H24)),H6))),H6)),H12)",24,H24
C0316,1,H07_taker_flow_lag_stable,P1_range_volatility,RollingMaxRank,H72,cross_symbol_zscore,FundingCore,F9_liquidity_shock,"Decay(Rank(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Rank(RollingMax(hl_range,96)),6)))),10)),12)","Decay(Rank(TSMean(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Rank(RollingMax(hl_range,HGT72_LE144)),H6)))),H12)),H12)",96,HGT72_LE144
C0317,0,H10_range_breakout_failure,P3_trade_size,RollingMinRank,H48,same_symbol_zscore,FundingCore,F8_low_vol_high_liquidity,"Sub(TSMean(ResidualizeVsFundingCore(TSMean(Rank(RollingMin(avg_trade_size_quote,12)),4)),4),Sub(RollingMax(avg_trade_size_quote,4),RollingMin(avg_trade_size_quote,8)))","Sub(TSMean(ResidualizeVsFundingCore(TSMean(Rank(RollingMin(avg_trade_size_quote,H12)),H6)),H6),Sub(RollingMax(avg_trade_size_quote,H6),RollingMin(avg_trade_size_quote,H12)))",12,H12
C0317,1,H10_range_breakout_failure,P3_trade_size,RollingMinRank,H48,same_symbol_zscore,FundingCore,F8_low_vol_high_liquidity,"Sub(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Rank(RollingMin(avg_trade_size_quote,60)),6))),10),Sub(RollingMax(avg_trade_size_quote,10),RollingMin(number_of_trades,12)))","Sub(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Rank(RollingMin(avg_trade_size_quote,H72)),H6))),H12),Sub(RollingMax(avg_trade_size_quote,H12),RollingMin(number_of_trades,H12)))",60,H72
C0318,0,H07_taker_flow_lag_stable,P11_volatility_basis,RollingMinRank,ensemble_6_12_24_48,cross_symbol_zscore,Core4,F0_calendar_blocks,"Decay(Rank(TSMean(ResidualizeVsCore4(cross_symbol_zscore(TSMean(Rank(RollingMin(realized_vol_12,3)),4))),4)),8)","Decay(Rank(TSMean(ResidualizeVsCore4(cross_symbol_zscore(TSMean(Rank(RollingMin(realized_vol_12,H6)),H6))),H6)),H12)",8,H12
C0318,1,H07_taker_flow_lag_stable,P11_volatility_basis,RollingMinRank,ensemble_6_12_24_48,cross_symbol_zscore,Core4,F0_calendar_blocks,"Decay(Rank(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Rank(TSMean(Rank(RollingMin(realized_vol_12,20)),6)))),10)),12)","Decay(Rank(TSMean(ResidualizeVsCore4(cross_symbol_zscore(Rank(TSMean(Rank(RollingMin(realized_vol_12,H24)),H6)))),H12)),H12)",20,H24
C0319,0,H07_taker_flow_lag_stable,P4_taker_flow,SubRank,spread_6_vs_24,same_symbol_rank,FundingCore,F9_liquidity_shock,"Decay(Rank(Clip(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(taker_buy_ratio,3)),Rank(TSMean(taker_buy_ratio,8))),4)),-4.0,4.0)),8)","Decay(Rank(Clip(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(taker_buy_ratio,H6)),Rank(TSMean(taker_buy_ratio,H12))),H6)),-4.0,4.0)),H12)",8,H12
C0319,1,H07_taker_flow_lag_stable,P4_taker_flow,SubRank,spread_6_vs_24,same_symbol_rank,FundingCore,F9_liquidity_shock,"Decay(Rank(Clip(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(taker_buy_ratio,20)),Rank(TSMean(taker_imbalance,3))),6))),-4.0,4.0)),12)","Decay(Rank(Clip(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(taker_buy_ratio,H24)),Rank(TSMean(taker_imbalance,H6))),H6))),-4.0,4.0)),H12)",20,H24
C0320,0,H03_basis_premium_residual,P3_trade_size,TSMeanRank,H48,same_symbol_rank,none,F4_basis_dislocation,"ResidualizeVsFundingCore(TSMean(TSMean(Rank(TSMean(avg_trade_size_quote,12)),4),4))","ResidualizeVsFundingCore(TSMean(TSMean(Rank(TSMean(avg_trade_size_quote,H12)),H6),H6))",12,H12
C0320,1,H03_basis_premium_residual,P3_trade_size,TSMeanRank,H48,same_symbol_rank,none,F4_basis_dislocation,"ResidualizeVsFundingCore(TSMean(Rank(TSMean(Rank(TSMean(avg_trade_size_quote,60)),6)),10))","ResidualizeVsFundingCore(TSMean(Rank(TSMean(Rank(TSMean(avg_trade_size_quote,H72)),H6)),H12))",60,H72
C0321,0,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,F3_high_liquidity_high_vol,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(ZScore(Decay(ret_6,3)),4)))),-4.0,4.0),-3.0,3.0),8)","TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(TSMean(ZScore(Decay(ret_6,H6)),H6)))),-4.0,4.0),-3.0,3.0),H12)",8,H12
C0321,1,H00_low_turnover_robust,P10_price_liquidity,DecayZScore,mixed_6_24,cross_symbol_rank,FundingCore_and_Core4,F3_high_liquidity_high_vol,"TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(ZScore(Decay(ret_6,20)),6))))),-4.0,4.0),-3.0,3.0),12)","TSMean(Clip(Clip(ResidualizeVsCore4(ResidualizeVsFundingCore(cross_symbol_rank(Rank(TSMean(ZScore(Decay(ret_6,H24)),H6))))),-4.0,4.0),-3.0,3.0),H12)",20,H24
C0322,0,H01_cross_symbol_relative_strength,P8_regime_state,ZScore,mixed_6_24,cross_symbol_zscore,none,F4_basis_dislocation,"CrossSymbolRank(Decay(cross_symbol_zscore(TSMean(ZScore(Decay(realized_vol_24,3)),4)),4))","CrossSymbolRank(Decay(cross_symbol_zscore(TSMean(ZScore(Decay(realized_vol_24,H6)),H6)),H6))",4,H6
C0322,1,H01_cross_symbol_relative_strength,P8_regime_state,ZScore,mixed_6_24,cross_symbol_zscore,none,F4_basis_dislocation,"CrossSymbolRank(Decay(cross_symbol_zscore(Rank(TSMean(ZScore(Decay(realized_vol_24,20)),6))),10))","CrossSymbolRank(Decay(cross_symbol_zscore(Rank(TSMean(ZScore(Decay(realized_vol_24,H24)),H6))),H12))",20,H24
C0323,0,H10_range_breakout_failure,P9_price_basis,DeltaRank,H24,cross_symbol_rank,none,F7_trend_reversal,"Sub(TSMean(cross_symbol_rank(TSMean(Rank(Delta(ret_6,6)),4)),4),Sub(RollingMax(ret_6,4),RollingMin(ret_6,8)))","Sub(TSMean(cross_symbol_rank(TSMean(Rank(Delta(ret_6,H6)),H6)),H6),Sub(RollingMax(ret_6,H6),RollingMin(ret_6,H12)))",8,H12
C0323,1,H10_range_breakout_failure,P9_price_basis,DeltaRank,H24,cross_symbol_rank,none,F7_trend_reversal,"Sub(TSMean(cross_symbol_rank(Rank(TSMean(Rank(Delta(ret_6,30)),6))),10),Sub(RollingMax(ret_6,10),RollingMin(ret_12,12)))","Sub(TSMean(cross_symbol_rank(Rank(TSMean(Rank(Delta(ret_6,H48)),H6))),H12),Sub(RollingMax(ret_6,H12),RollingMin(ret_12,H12)))",30,H48
C0324,0,H02_cross_symbol_dispersion_reversal,P13_trade_size_volatility,Rank,mixed_6_24,same_symbol_rank,Core4,F1_high_realized_vol,"Neg(CrossSymbolZScore(TSMean(ResidualizeVsCore4(TSMean(Rank(TSMean(avg_trade_size_quote,3)),4)),4)))","Neg(CrossSymbolZScore(TSMean(ResidualizeVsCore4(TSMean(Rank(TSMean(avg_trade_size_quote,H6)),H6)),H6)))",4,H6
C0324,1,H02_cross_symbol_dispersion_reversal,P13_trade_size_volatility,Rank,mixed_6_24,same_symbol_rank,Core4,F1_high_realized_vol,"Neg(CrossSymbolZScore(TSMean(ResidualizeVsCore4(Rank(TSMean(Rank(TSMean(avg_trade_size_quote,20)),6))),10)))","Neg(CrossSymbolZScore(TSMean(ResidualizeVsCore4(Rank(TSMean(Rank(TSMean(avg_trade_size_quote,H24)),H6))),H12)))",20,H24
C0325,0,H15_placebo_null_adversarial,P6_funding_observable,WinsorZScore,mixed_6_24,same_symbol_rank,Core4,F4_basis_dislocation,"Neg(TSMean(ResidualizeVsCore4(TSMean(WinsorZScore(TSMean(latest_known_funding_rate,3),1.5),4)),4))","Neg(TSMean(ResidualizeVsCore4(TSMean(WinsorZScore(TSMean(latest_known_funding_rate,H6),1.5),H6)),H6))",4,H6
C0325,1,H15_placebo_null_adversarial,P6_funding_observable,WinsorZScore,mixed_6_24,same_symbol_rank,Core4,F4_basis_dislocation,"Neg(TSMean(ResidualizeVsCore4(Rank(TSMean(WinsorZScore(TSMean(latest_known_funding_rate,20),2.0),6))),10))","Neg(TSMean(ResidualizeVsCore4(Rank(TSMean(WinsorZScore(TSMean(latest_known_funding_rate,H24),2.0),H6))),H12))",20,H24
C0326,0,H08_trade_size_microstructure_lite,P9_price_basis,AbsZScore,H48,cross_symbol_zscore,FundingCore,F11_cross_symbol_crowding,"SmoothInteraction(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Abs(ZScore(Delta(ret_6,12))),4))),-4.0,4.0),TSMean(ret_6,4))","SmoothInteraction(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(TSMean(Abs(ZScore(Delta(ret_6,H12))),H6))),-4.0,4.0),TSMean(ret_6,H6))",12,H12
C0326,1,H08_trade_size_microstructure_lite,P9_price_basis,AbsZScore,H48,cross_symbol_zscore,FundingCore,F11_cross_symbol_crowding,"SmoothInteraction(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Abs(ZScore(Delta(ret_6,60))),6)))),-4.0,4.0),TSMean(ret_12,10))","SmoothInteraction(Clip(ResidualizeVsFundingCore(cross_symbol_zscore(Rank(TSMean(Abs(ZScore(Delta(ret_6,H72))),H6)))),-4.0,4.0),TSMean(ret_12,H12))",60,H72
C0327,0,H02_cross_symbol_dispersion_reversal,P10_price_liquidity,SubRank,H6,same_symbol_zscore,FundingCore,F9_liquidity_shock,"Neg(CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(ret_6,3)),Rank(TSMean(ret_6,8))),4)),4)))","Neg(CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(TSMean(Sub(Rank(TSMean(ret_6,H6)),Rank(TSMean(ret_6,H12))),H6)),H6)))",8,H12
C0327,1,H02_cross_symbol_dispersion_reversal,P10_price_liquidity,SubRank,H6,same_symbol_zscore,FundingCore,F9_liquidity_shock,"Neg(CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(ret_6,3)),Rank(TSMean(ret_12,8))),6))),10)))","Neg(CrossSymbolZScore(TSMean(ResidualizeVsFundingCore(Rank(TSMean(Sub(Rank(TSMean(ret_6,H6)),Rank(TSMean(ret_12,H12))),H6))),H12)))",10,H12
